DEMAND;TREAT_DATE;TREATMENT_FLAG
35422127;25.10.2023 0:00;0
35464658;25.10.2023 0:00;0
36023421;25.10.2023 0:00;0
36054642;25.10.2023 0:00;0
36062800;25.10.2023 0:00;0
36101712;25.10.2023 0:00;0
36077431;25.10.2023 0:00;1
36428472;30.10.2023 0:00;0
36468724;30.10.2023 0:00;0
36468816;30.10.2023 0:00;0
36468821;30.10.2023 0:00;0
36469092;30.10.2023 0:00;1
36469258;30.10.2023 0:00;1
37109161;30.10.2023 0:00;0
36249252;30.10.2023 0:00;0
36257680;30.10.2023 0:00;0
36302624;30.10.2023 0:00;0
36302709;30.10.2023 0:00;0
36302785;30.10.2023 0:00;1
36342843;30.10.2023 0:00;1
37108099;30.10.2023 0:00;1
37115000;30.10.2023 0:00;1
37119184;30.10.2023 0:00;1
37119486;30.10.2023 0:00;0
38025641;30.10.2023 0:00;1
37676990;30.10.2023 0:00;1
37677105;30.10.2023 0:00;0
37677114;30.10.2023 0:00;1
38281527;30.10.2023 0:00;0
38282376;30.10.2023 0:00;1
36088368;30.10.2023 0:00;1
36088983;30.10.2023 0:00;1
36134229;30.10.2023 0:00;0
36178746;30.10.2023 0:00;0
36178784;30.10.2023 0:00;0
36032415;30.10.2023 0:00;0
36073126;30.10.2023 0:00;0
36104089;30.10.2023 0:00;0
36130355;30.10.2023 0:00;0
36516081;30.10.2023 0:00;1
37527924;30.10.2023 0:00;1
37528169;30.10.2023 0:00;1
37638172;30.10.2023 0:00;1
37638567;30.10.2023 0:00;1
37609018;30.10.2023 0:00;0
36355115;30.10.2023 0:00;1
36355353;30.10.2023 0:00;1
36355692;30.10.2023 0:00;1
36355709;30.10.2023 0:00;0
36355992;30.10.2023 0:00;1
37122447;30.10.2023 0:00;0
37274915;30.10.2023 0:00;0
37168155;30.10.2023 0:00;0
35769890;30.10.2023 0:00;0
37226248;30.10.2023 0:00;0
36328152;30.10.2023 0:00;0
36328331;30.10.2023 0:00;0
36371069;30.10.2023 0:00;1
36371102;30.10.2023 0:00;1
37160793;30.10.2023 0:00;1
37161120;30.10.2023 0:00;0
37172679;30.10.2023 0:00;1
37095222;30.10.2023 0:00;0
37095442;30.10.2023 0:00;0
36786038;30.10.2023 0:00;1
36801496;30.10.2023 0:00;0
37029424;30.10.2023 0:00;0
37029458;30.10.2023 0:00;0
37029888;30.10.2023 0:00;1
36811919;30.10.2023 0:00;1
36812110;30.10.2023 0:00;1
36517444;30.10.2023 0:00;1
36517489;30.10.2023 0:00;0
37467688;30.10.2023 0:00;1
37059302;30.10.2023 0:00;1
37529336;30.10.2023 0:00;1
37609341;30.10.2023 0:00;1
37078330;30.10.2023 0:00;0
37078571;30.10.2023 0:00;1
37078626;30.10.2023 0:00;0
37123155;30.10.2023 0:00;0
37276170;30.10.2023 0:00;0
36309128;30.10.2023 0:00;0
35773159;30.10.2023 0:00;0
35773493;30.10.2023 0:00;1
37207187;30.10.2023 0:00;1
36314649;30.10.2023 0:00;0
36314974;30.10.2023 0:00;0
36328651;30.10.2023 0:00;1
36328803;30.10.2023 0:00;1
36329143;30.10.2023 0:00;1
36371682;30.10.2023 0:00;1
36372255;30.10.2023 0:00;1
37172927;30.10.2023 0:00;0
37134507;30.10.2023 0:00;1
37134620;30.10.2023 0:00;0
36786743;30.10.2023 0:00;0
36787018;30.10.2023 0:00;1
36787380;30.10.2023 0:00;1
36801742;30.10.2023 0:00;1
36802342;30.10.2023 0:00;0
37030801;30.10.2023 0:00;0
36518269;30.10.2023 0:00;1
37015892;30.10.2023 0:00;1
37059865;30.10.2023 0:00;0
37059935;30.10.2023 0:00;0
37060007;30.10.2023 0:00;0
37060141;30.10.2023 0:00;1
37640540;30.10.2023 0:00;1
37609848;30.10.2023 0:00;0
37610125;30.10.2023 0:00;0
37079614;30.10.2023 0:00;1
37276758;30.10.2023 0:00;0
37320244;30.10.2023 0:00;1
36309520;30.10.2023 0:00;0
36309577;30.10.2023 0:00;0
37166268;30.10.2023 0:00;1
37207441;30.10.2023 0:00;1
37220076;30.10.2023 0:00;0
37255303;30.10.2023 0:00;1
37255779;30.10.2023 0:00;0
37252054;30.10.2023 0:00;1
37261934;30.10.2023 0:00;1
37262750;30.10.2023 0:00;0
37135746;30.10.2023 0:00;1
36773854;30.10.2023 0:00;0
37060531;30.10.2023 0:00;0
37060869;30.10.2023 0:00;1
37610645;30.10.2023 0:00;0
37079912;30.10.2023 0:00;1
35805366;30.10.2023 0:00;1
36461512;25.10.2023 0:00;1
36461678;25.10.2023 0:00;1
36462074;25.10.2023 0:00;0
36468503;25.10.2023 0:00;0
36468901;25.10.2023 0:00;1
36507602;25.10.2023 0:00;1
36507763;25.10.2023 0:00;0
36507818;25.10.2023 0:00;0
34852836;25.10.2023 0:00;1
35252820;25.10.2023 0:00;0
35277408;25.10.2023 0:00;0
35321756;25.10.2023 0:00;0
36420166;25.10.2023 0:00;0
36420174;25.10.2023 0:00;1
36420354;25.10.2023 0:00;1
36420428;25.10.2023 0:00;0
36420824;25.10.2023 0:00;1
36420851;25.10.2023 0:00;0
36462312;25.10.2023 0:00;0
36462682;25.10.2023 0:00;0
36469377;25.10.2023 0:00;0
36469973;25.10.2023 0:00;1
36535101;25.10.2023 0:00;1
36535315;25.10.2023 0:00;0
35032641;25.10.2023 0:00;0
36221039;25.10.2023 0:00;0
36271622;25.10.2023 0:00;0
36404578;25.10.2023 0:00;1
36404595;25.10.2023 0:00;0
36548029;25.10.2023 0:00;0
36548085;25.10.2023 0:00;0
35255070;25.10.2023 0:00;1
35264842;25.10.2023 0:00;0
35241430;25.10.2023 0:00;0
35286351;25.10.2023 0:00;0
35358423;25.10.2023 0:00;0
36416823;25.10.2023 0:00;1
36421471;25.10.2023 0:00;0
36463039;25.10.2023 0:00;0
36465091;25.10.2023 0:00;0
36500088;25.10.2023 0:00;0
36500115;25.10.2023 0:00;0
36509441;25.10.2023 0:00;1
34854015;25.10.2023 0:00;0
34854486;25.10.2023 0:00;1
36458513;25.10.2023 0:00;1
36601233;25.10.2023 0:00;0
36603734;25.10.2023 0:00;0
36603886;25.10.2023 0:00;0
36603939;25.10.2023 0:00;0
36603992;25.10.2023 0:00;0
36199138;25.10.2023 0:00;1
35255472;25.10.2023 0:00;0
35255634;25.10.2023 0:00;0
35254108;25.10.2023 0:00;1
35265714;25.10.2023 0:00;0
35278938;25.10.2023 0:00;0
35322828;25.10.2023 0:00;0
35323211;25.10.2023 0:00;1
36422220;25.10.2023 0:00;0
36422232;25.10.2023 0:00;0
36465687;25.10.2023 0:00;1
36465826;25.10.2023 0:00;0
36510287;25.10.2023 0:00;0
36510813;25.10.2023 0:00;0
34869803;25.10.2023 0:00;0
35046621;25.10.2023 0:00;0
36459672;25.10.2023 0:00;0
36619717;25.10.2023 0:00;0
36620074;25.10.2023 0:00;1
36620077;25.10.2023 0:00;0
36212463;25.10.2023 0:00;1
36236975;25.10.2023 0:00;0
36237044;25.10.2023 0:00;0
36365381;25.10.2023 0:00;0
36263321;25.10.2023 0:00;0
36263474;25.10.2023 0:00;0
36265005;25.10.2023 0:00;0
36286917;25.10.2023 0:00;1
36287148;25.10.2023 0:00;0
36287438;25.10.2023 0:00;1
35287100;25.10.2023 0:00;1
35287308;25.10.2023 0:00;1
35323546;25.10.2023 0:00;1
35376500;25.10.2023 0:00;0
36466112;25.10.2023 0:00;1
36466474;25.10.2023 0:00;1
36501551;25.10.2023 0:00;0
36511764;25.10.2023 0:00;0
36511782;25.10.2023 0:00;0
34855284;25.10.2023 0:00;0
36604640;25.10.2023 0:00;0
36604826;25.10.2023 0:00;0
36199537;25.10.2023 0:00;0
36200068;25.10.2023 0:00;0
36213545;25.10.2023 0:00;1
36237631;25.10.2023 0:00;1
36237685;25.10.2023 0:00;0
36237835;25.10.2023 0:00;0
36261412;25.10.2023 0:00;0
36263696;25.10.2023 0:00;1
36288241;25.10.2023 0:00;1
36497062;25.10.2023 0:00;0
36504641;25.10.2023 0:00;0
36504810;25.10.2023 0:00;0
36509402;25.10.2023 0:00;0
36525286;25.10.2023 0:00;1
36541693;25.10.2023 0:00;0
36559514;25.10.2023 0:00;1
36575929;25.10.2023 0:00;1
36576414;25.10.2023 0:00;0
35257236;25.10.2023 0:00;0
35297648;25.10.2023 0:00;0
35324135;25.10.2023 0:00;1
35324640;25.10.2023 0:00;1
35360519;25.10.2023 0:00;0
35360676;25.10.2023 0:00;0
36501787;25.10.2023 0:00;0
36502739;25.10.2023 0:00;0
35018481;25.10.2023 0:00;0
35047696;25.10.2023 0:00;0
36262117;25.10.2023 0:00;0
36366003;25.10.2023 0:00;1
36265207;25.10.2023 0:00;0
36198173;30.10.2023 0:00;1
36198442;30.10.2023 0:00;0
36681119;30.10.2023 0:00;1
36507719;30.10.2023 0:00;0
36507763;30.10.2023 0:00;0
36507773;30.10.2023 0:00;1
37632874;30.10.2023 0:00;0
37633158;30.10.2023 0:00;0
37633267;30.10.2023 0:00;0
35649153;30.10.2023 0:00;1
35681899;30.10.2023 0:00;1
36595232;30.10.2023 0:00;1
36674309;30.10.2023 0:00;1
36674452;30.10.2023 0:00;0
36674721;30.10.2023 0:00;0
36675033;30.10.2023 0:00;0
37264359;30.10.2023 0:00;1
37264963;30.10.2023 0:00;1
37265016;30.10.2023 0:00;0
37307254;30.10.2023 0:00;1
37307685;30.10.2023 0:00;1
37307723;30.10.2023 0:00;0
37395951;30.10.2023 0:00;1
36722258;30.10.2023 0:00;1
36722434;30.10.2023 0:00;0
38123221;30.10.2023 0:00;1
38217346;30.10.2023 0:00;1
38264347;30.10.2023 0:00;1
36282946;30.10.2023 0:00;0
36283590;30.10.2023 0:00;1
36359810;30.10.2023 0:00;1
36359996;30.10.2023 0:00;0
35814602;30.10.2023 0:00;1
36226735;30.10.2023 0:00;0
36226819;30.10.2023 0:00;0
36283943;30.10.2023 0:00;0
36284366;30.10.2023 0:00;0
36360579;30.10.2023 0:00;1
35814906;30.10.2023 0:00;1
36230788;30.10.2023 0:00;1
36361440;30.10.2023 0:00;1
35815919;30.10.2023 0:00;0
36231404;30.10.2023 0:00;0
36231451;30.10.2023 0:00;0
36231454;30.10.2023 0:00;0
36231650;30.10.2023 0:00;1
36285213;30.10.2023 0:00;1
36285971;30.10.2023 0:00;0
36286256;30.10.2023 0:00;0
36367719;30.10.2023 0:00;0
36232388;30.10.2023 0:00;1
36237631;30.10.2023 0:00;1
36286456;30.10.2023 0:00;0
37181523;30.10.2023 0:00;0
37181719;30.10.2023 0:00;0
36368269;30.10.2023 0:00;0
37184785;30.10.2023 0:00;1
37087400;30.10.2023 0:00;1
36238852;30.10.2023 0:00;0
37185618;30.10.2023 0:00;0
37186100;30.10.2023 0:00;1
37186140;30.10.2023 0:00;1
37112236;30.10.2023 0:00;1
37112239;30.10.2023 0:00;0
37112718;30.10.2023 0:00;0
36240775;30.10.2023 0:00;1
37187078;30.10.2023 0:00;0
37113593;30.10.2023 0:00;1
36241239;30.10.2023 0:00;1
36268407;30.10.2023 0:00;0
37230344;30.10.2023 0:00;1
37230391;30.10.2023 0:00;0
37125630;30.10.2023 0:00;1
37125947;30.10.2023 0:00;0
35853683;30.10.2023 0:00;0
37230613;30.10.2023 0:00;0
36269484;30.10.2023 0:00;1
36270313;30.10.2023 0:00;1
37231428;30.10.2023 0:00;1
37231604;30.10.2023 0:00;0
37231691;30.10.2023 0:00;0
37231930;30.10.2023 0:00;0
37232164;30.10.2023 0:00;1
37643244;30.10.2023 0:00;1
37643661;30.10.2023 0:00;0
37643745;30.10.2023 0:00;1
37643885;30.10.2023 0:00;1
37643940;30.10.2023 0:00;0
37159853;30.10.2023 0:00;0
37160535;30.10.2023 0:00;1
36270719;30.10.2023 0:00;1
37680904;30.10.2023 0:00;0
37177990;30.10.2023 0:00;1
35855938;30.10.2023 0:00;0
36273343;30.10.2023 0:00;0
37681529;30.10.2023 0:00;0
36273956;30.10.2023 0:00;0
37927345;30.10.2023 0:00;0
36669589;30.10.2023 0:00;1
36669651;30.10.2023 0:00;0
36670182;30.10.2023 0:00;0
37193766;30.10.2023 0:00;0
35775085;30.10.2023 0:00;0
37207707;30.10.2023 0:00;1
37207994;30.10.2023 0:00;0
36635551;30.10.2023 0:00;1
36635719;30.10.2023 0:00;0
36635904;30.10.2023 0:00;1
37423570;30.10.2023 0:00;0
37423837;30.10.2023 0:00;1
37895442;30.10.2023 0:00;1
36616501;30.10.2023 0:00;0
36704832;30.10.2023 0:00;0
36705235;30.10.2023 0:00;0
37415670;30.10.2023 0:00;0
35842690;30.10.2023 0:00;1
36218519;30.10.2023 0:00;0
36218544;30.10.2023 0:00;0
37842637;30.10.2023 0:00;1
37842694;30.10.2023 0:00;1
37883997;30.10.2023 0:00;0
36296481;30.10.2023 0:00;0
36296496;30.10.2023 0:00;0
37969780;30.10.2023 0:00;0
36152658;25.10.2023 0:00;0
36152734;25.10.2023 0:00;0
36172226;25.10.2023 0:00;1
36172302;25.10.2023 0:00;0
37516513;25.10.2023 0:00;0
37516563;25.10.2023 0:00;0
37547708;25.10.2023 0:00;0
36737923;25.10.2023 0:00;0
36737941;25.10.2023 0:00;1
36903402;25.10.2023 0:00;1
36903417;25.10.2023 0:00;0
36903426;25.10.2023 0:00;1
36903945;25.10.2023 0:00;0
36229367;25.10.2023 0:00;0
36349829;25.10.2023 0:00;1
36350089;25.10.2023 0:00;1
35423081;25.10.2023 0:00;1
35465564;25.10.2023 0:00;0
35345876;25.10.2023 0:00;0
35367076;25.10.2023 0:00;0
35383225;25.10.2023 0:00;0
35383445;25.10.2023 0:00;1
36024586;25.10.2023 0:00;0
36063177;25.10.2023 0:00;0
36063256;25.10.2023 0:00;1
36102255;25.10.2023 0:00;1
36078429;25.10.2023 0:00;0
36153113;25.10.2023 0:00;0
36173067;25.10.2023 0:00;1
37576026;25.10.2023 0:00;0
37576320;25.10.2023 0:00;1
37895658;25.10.2023 0:00;1
36738615;25.10.2023 0:00;0
36739077;25.10.2023 0:00;1
36904689;25.10.2023 0:00;0
36905037;25.10.2023 0:00;1
36867574;25.10.2023 0:00;0
36230102;25.10.2023 0:00;0
36230164;25.10.2023 0:00;0
36293760;25.10.2023 0:00;1
36308832;25.10.2023 0:00;0
36351278;25.10.2023 0:00;1
35423295;25.10.2023 0:00;0
35466607;25.10.2023 0:00;0
35346364;25.10.2023 0:00;0
35346583;25.10.2023 0:00;1
38122581;25.10.2023 0:00;1
38122665;25.10.2023 0:00;0
34352860;25.10.2023 0:00;1
36024951;25.10.2023 0:00;1
36025091;25.10.2023 0:00;0
36102529;25.10.2023 0:00;1
36133926;25.10.2023 0:00;0
36079033;25.10.2023 0:00;0
36079455;25.10.2023 0:00;0
36171653;25.10.2023 0:00;1
36171702;25.10.2023 0:00;1
36059022;25.10.2023 0:00;1
36180116;25.10.2023 0:00;0
36180126;25.10.2023 0:00;0
37489026;25.10.2023 0:00;0
37586192;25.10.2023 0:00;0
37890373;25.10.2023 0:00;0
37890375;25.10.2023 0:00;0
36739231;25.10.2023 0:00;0
36739734;25.10.2023 0:00;0
36867843;25.10.2023 0:00;0
36230238;25.10.2023 0:00;1
36252840;25.10.2023 0:00;0
37456989;25.10.2023 0:00;1
37457420;25.10.2023 0:00;0
35335260;25.10.2023 0:00;0
35384506;25.10.2023 0:00;0
36020613;25.10.2023 0:00;1
36020719;25.10.2023 0:00;1
36064459;25.10.2023 0:00;0
36064578;25.10.2023 0:00;0
36064951;25.10.2023 0:00;1
36134274;25.10.2023 0:00;1
36031989;25.10.2023 0:00;0
37284604;25.10.2023 0:00;0
36171955;25.10.2023 0:00;0
36059139;25.10.2023 0:00;1
36059359;25.10.2023 0:00;0
36180960;25.10.2023 0:00;0
36186390;25.10.2023 0:00;1
37520117;25.10.2023 0:00;0
37520274;25.10.2023 0:00;0
37586858;25.10.2023 0:00;0
36868529;25.10.2023 0:00;1
36868549;25.10.2023 0:00;0
36253476;25.10.2023 0:00;1
36253496;25.10.2023 0:00;0
36310015;25.10.2023 0:00;0
36311977;25.10.2023 0:00;1
35424422;25.10.2023 0:00;0
36824241;25.10.2023 0:00;0
36824738;25.10.2023 0:00;0
35335635;25.10.2023 0:00;0
35368336;25.10.2023 0:00;0
38076582;25.10.2023 0:00;0
36065336;25.10.2023 0:00;1
36092132;25.10.2023 0:00;1
36092235;25.10.2023 0:00;0
36092309;25.10.2023 0:00;0
36055151;25.10.2023 0:00;0
36055191;25.10.2023 0:00;0
36055428;25.10.2023 0:00;0
36134860;25.10.2023 0:00;1
36137124;25.10.2023 0:00;0
37294905;25.10.2023 0:00;0
37297738;25.10.2023 0:00;0
37297852;25.10.2023 0:00;0
37297951;25.10.2023 0:00;0
36187488;25.10.2023 0:00;0
37976181;25.10.2023 0:00;0
37587866;25.10.2023 0:00;0
37588231;25.10.2023 0:00;0
36740981;25.10.2023 0:00;0
36741306;25.10.2023 0:00;0
36312549;25.10.2023 0:00;0
36312845;25.10.2023 0:00;1
35425430;25.10.2023 0:00;0
35369389;25.10.2023 0:00;0
36310567;30.10.2023 0:00;0
35774268;30.10.2023 0:00;0
37220535;30.10.2023 0:00;0
37256045;30.10.2023 0:00;0
37256534;30.10.2023 0:00;0
36329425;30.10.2023 0:00;1
36356486;30.10.2023 0:00;0
36356496;30.10.2023 0:00;0
37088858;30.10.2023 0:00;0
37136152;30.10.2023 0:00;1
36788340;30.10.2023 0:00;1
36774250;30.10.2023 0:00;0
36774517;30.10.2023 0:00;0
36774598;30.10.2023 0:00;0
36547872;30.10.2023 0:00;0
37061809;30.10.2023 0:00;0
36297326;30.10.2023 0:00;0
36297820;30.10.2023 0:00;0
35806739;30.10.2023 0:00;1
37321720;30.10.2023 0:00;0
36216641;30.10.2023 0:00;0
36217070;30.10.2023 0:00;1
36311089;30.10.2023 0:00;1
36311172;30.10.2023 0:00;1
36311600;30.10.2023 0:00;0
37221181;30.10.2023 0:00;0
37221298;30.10.2023 0:00;0
36324610;30.10.2023 0:00;0
36324638;30.10.2023 0:00;0
36324904;30.10.2023 0:00;0
36356739;30.10.2023 0:00;1
36356849;30.10.2023 0:00;1
36357044;30.10.2023 0:00;0
36368516;30.10.2023 0:00;0
37263678;30.10.2023 0:00;0
37263826;30.10.2023 0:00;0
37089097;30.10.2023 0:00;1
37089560;30.10.2023 0:00;0
37089572;30.10.2023 0:00;0
37089714;30.10.2023 0:00;1
37137358;30.10.2023 0:00;1
37583705;30.10.2023 0:00;0
36774918;30.10.2023 0:00;1
36775171;30.10.2023 0:00;1
36775183;30.10.2023 0:00;0
36775506;30.10.2023 0:00;0
36548580;30.10.2023 0:00;0
37061986;30.10.2023 0:00;0
37062354;30.10.2023 0:00;1
37612677;30.10.2023 0:00;1
36303328;30.10.2023 0:00;0
36303351;30.10.2023 0:00;1
37322712;30.10.2023 0:00;1
36313027;30.10.2023 0:00;0
36313424;30.10.2023 0:00;0
36313509;30.10.2023 0:00;0
36325232;30.10.2023 0:00;0
36325475;30.10.2023 0:00;0
36369044;30.10.2023 0:00;0
37132636;30.10.2023 0:00;1
37132654;30.10.2023 0:00;0
37090831;30.10.2023 0:00;1
37584001;30.10.2023 0:00;0
37584585;30.10.2023 0:00;0
37584733;30.10.2023 0:00;0
37629687;30.10.2023 0:00;0
37630002;30.10.2023 0:00;0
37005728;30.10.2023 0:00;0
36775950;30.10.2023 0:00;1
36776303;30.10.2023 0:00;1
36776463;30.10.2023 0:00;1
37482138;30.10.2023 0:00;0
37062914;30.10.2023 0:00;0
37560091;30.10.2023 0:00;0
37613700;30.10.2023 0:00;1
37082775;30.10.2023 0:00;0
36711904;30.10.2023 0:00;1
36712240;30.10.2023 0:00;0
37323028;30.10.2023 0:00;1
37323058;30.10.2023 0:00;1
37323323;30.10.2023 0:00;1
36312598;30.10.2023 0:00;1
36317311;30.10.2023 0:00;1
36369635;30.10.2023 0:00;1
36369683;30.10.2023 0:00;1
36369811;30.10.2023 0:00;0
36369845;30.10.2023 0:00;1
36369868;30.10.2023 0:00;0
37091412;30.10.2023 0:00;0
37234248;30.10.2023 0:00;1
37234730;30.10.2023 0:00;1
37537223;30.10.2023 0:00;0
37537294;30.10.2023 0:00;1
37537305;30.10.2023 0:00;0
37585287;30.10.2023 0:00;0
37006365;30.10.2023 0:00;1
37006596;30.10.2023 0:00;1
36776982;30.10.2023 0:00;0
36777078;30.10.2023 0:00;0
36017354;30.10.2023 0:00;1
37482719;30.10.2023 0:00;1
37482720;30.10.2023 0:00;1
37063441;30.10.2023 0:00;1
36304449;30.10.2023 0:00;1
36304509;30.10.2023 0:00;0
37083315;30.10.2023 0:00;1
37083500;30.10.2023 0:00;0
36723743;30.10.2023 0:00;1
37324664;30.10.2023 0:00;1
37417798;30.10.2023 0:00;0
36370105;30.10.2023 0:00;1
36370386;30.10.2023 0:00;1
36370392;30.10.2023 0:00;1
36370766;30.10.2023 0:00;1
37134462;30.10.2023 0:00;1
37092066;30.10.2023 0:00;1
37092127;30.10.2023 0:00;1
37092349;30.10.2023 0:00;0
37235207;30.10.2023 0:00;0
37235405;30.10.2023 0:00;1
37585729;30.10.2023 0:00;0
37651030;30.10.2023 0:00;1
37651339;30.10.2023 0:00;0
37686849;30.10.2023 0:00;1
36265452;25.10.2023 0:00;1
36463746;25.10.2023 0:00;1
36463831;25.10.2023 0:00;0
36497641;25.10.2023 0:00;0
36505333;25.10.2023 0:00;0
36505641;25.10.2023 0:00;0
36525430;25.10.2023 0:00;0
36525752;25.10.2023 0:00;0
36542484;25.10.2023 0:00;1
36542653;25.10.2023 0:00;0
36403886;25.10.2023 0:00;0
36490529;25.10.2023 0:00;1
36490897;25.10.2023 0:00;1
36532096;25.10.2023 0:00;0
36565194;25.10.2023 0:00;1
36565285;25.10.2023 0:00;0
35257788;25.10.2023 0:00;1
35244797;25.10.2023 0:00;1
35298122;25.10.2023 0:00;0
35048670;25.10.2023 0:00;1
35006303;25.10.2023 0:00;0
35056474;25.10.2023 0:00;1
36304452;25.10.2023 0:00;0
36505930;25.10.2023 0:00;0
36506241;25.10.2023 0:00;1
36526299;25.10.2023 0:00;0
36526375;25.10.2023 0:00;0
36552932;25.10.2023 0:00;0
36559705;25.10.2023 0:00;1
36559835;25.10.2023 0:00;1
36559877;25.10.2023 0:00;0
36574316;25.10.2023 0:00;0
36623041;25.10.2023 0:00;1
36623224;25.10.2023 0:00;1
36450078;25.10.2023 0:00;0
36450198;25.10.2023 0:00;1
36572064;25.10.2023 0:00;1
36572163;25.10.2023 0:00;1
36615617;25.10.2023 0:00;0
36615713;25.10.2023 0:00;0
36658900;25.10.2023 0:00;1
36718248;25.10.2023 0:00;1
36930476;25.10.2023 0:00;1
37087117;25.10.2023 0:00;0
35379247;25.10.2023 0:00;0
35037217;25.10.2023 0:00;1
35049673;25.10.2023 0:00;0
35006719;25.10.2023 0:00;1
36553634;25.10.2023 0:00;0
36575005;25.10.2023 0:00;0
36575144;25.10.2023 0:00;1
36623369;25.10.2023 0:00;1
36623866;25.10.2023 0:00;0
36705467;25.10.2023 0:00;0
36705607;25.10.2023 0:00;0
36705671;25.10.2023 0:00;0
36705713;25.10.2023 0:00;1
36705853;25.10.2023 0:00;0
36705915;25.10.2023 0:00;0
36450716;25.10.2023 0:00;1
36450742;25.10.2023 0:00;0
36451083;25.10.2023 0:00;0
36495550;25.10.2023 0:00;0
36530231;25.10.2023 0:00;0
36572858;25.10.2023 0:00;1
36572960;25.10.2023 0:00;1
36573339;25.10.2023 0:00;0
36659605;25.10.2023 0:00;1
36696379;25.10.2023 0:00;0
36718492;25.10.2023 0:00;0
36928632;25.10.2023 0:00;1
36928904;25.10.2023 0:00;0
37089792;25.10.2023 0:00;0
37142541;25.10.2023 0:00;1
37142627;25.10.2023 0:00;0
36933880;25.10.2023 0:00;1
36934205;25.10.2023 0:00;1
37083500;25.10.2023 0:00;0
37083839;25.10.2023 0:00;1
37096845;25.10.2023 0:00;0
37091573;25.10.2023 0:00;1
35234259;25.10.2023 0:00;1
35234355;25.10.2023 0:00;1
35243059;25.10.2023 0:00;1
35243393;25.10.2023 0:00;1
35057628;25.10.2023 0:00;0
35057744;25.10.2023 0:00;0
36403026;25.10.2023 0:00;0
36403051;25.10.2023 0:00;1
36451366;25.10.2023 0:00;0
36490078;25.10.2023 0:00;0
36530287;25.10.2023 0:00;0
36530708;25.10.2023 0:00;0
36563703;25.10.2023 0:00;1
36566240;25.10.2023 0:00;1
36568746;25.10.2023 0:00;1
36698992;25.10.2023 0:00;0
36699440;25.10.2023 0:00;0
36977836;25.10.2023 0:00;1
37087327;25.10.2023 0:00;0
37099435;25.10.2023 0:00;1
37131816;25.10.2023 0:00;1
37143124;25.10.2023 0:00;0
36934341;25.10.2023 0:00;1
36934382;25.10.2023 0:00;1
37084406;25.10.2023 0:00;0
37084899;25.10.2023 0:00;0
35288468;25.10.2023 0:00;0
35311431;25.10.2023 0:00;1
35235335;25.10.2023 0:00;1
35008533;25.10.2023 0:00;0
36546748;25.10.2023 0:00;0
36547064;25.10.2023 0:00;1
36547351;25.10.2023 0:00;0
36531259;25.10.2023 0:00;0
36531578;25.10.2023 0:00;0
36564010;25.10.2023 0:00;0
36614127;25.10.2023 0:00;0
36614772;25.10.2023 0:00;0
36661166;25.10.2023 0:00;0
36661600;25.10.2023 0:00;1
36715928;25.10.2023 0:00;0
36716449;25.10.2023 0:00;1
36978291;25.10.2023 0:00;1
35732562;30.10.2023 0:00;1
35732727;30.10.2023 0:00;0
37545850;30.10.2023 0:00;0
35614198;30.10.2023 0:00;0
36100261;30.10.2023 0:00;1
37662932;30.10.2023 0:00;1
38163107;30.10.2023 0:00;0
38163577;30.10.2023 0:00;0
38163874;30.10.2023 0:00;0
38222866;30.10.2023 0:00;0
38222980;30.10.2023 0:00;1
36513482;30.10.2023 0:00;1
36513598;30.10.2023 0:00;0
36514119;30.10.2023 0:00;1
36395594;30.10.2023 0:00;0
36395856;30.10.2023 0:00;1
36396042;30.10.2023 0:00;1
36408878;30.10.2023 0:00;0
36409141;30.10.2023 0:00;0
36409153;30.10.2023 0:00;1
36439026;30.10.2023 0:00;1
36439245;30.10.2023 0:00;1
36439526;30.10.2023 0:00;0
36452914;30.10.2023 0:00;0
36485029;30.10.2023 0:00;0
36497525;30.10.2023 0:00;1
36497683;30.10.2023 0:00;1
36539082;30.10.2023 0:00;1
36539456;30.10.2023 0:00;1
36563445;30.10.2023 0:00;0
36584208;30.10.2023 0:00;1
36628542;30.10.2023 0:00;1
37282979;30.10.2023 0:00;0
37283313;30.10.2023 0:00;0
37386855;30.10.2023 0:00;0
37435493;30.10.2023 0:00;1
37435702;30.10.2023 0:00;1
37435729;30.10.2023 0:00;1
36670607;30.10.2023 0:00;0
36671063;30.10.2023 0:00;0
36671124;30.10.2023 0:00;1
37193871;30.10.2023 0:00;1
37193875;30.10.2023 0:00;1
37153588;30.10.2023 0:00;1
35857695;30.10.2023 0:00;1
35857814;30.10.2023 0:00;1
37208771;30.10.2023 0:00;0
36290321;30.10.2023 0:00;1
36292559;30.10.2023 0:00;1
37240808;30.10.2023 0:00;0
37331494;30.10.2023 0:00;1
37331740;30.10.2023 0:00;0
37364878;30.10.2023 0:00;1
37895469;30.10.2023 0:00;0
37895658;30.10.2023 0:00;0
37895680;30.10.2023 0:00;1
36705959;30.10.2023 0:00;1
35839070;30.10.2023 0:00;1
35839271;30.10.2023 0:00;1
36219433;30.10.2023 0:00;1
35876866;30.10.2023 0:00;1
37421824;30.10.2023 0:00;0
35879104;30.10.2023 0:00;0
37843338;30.10.2023 0:00;0
36228071;30.10.2023 0:00;0
37127172;30.10.2023 0:00;0
37127391;30.10.2023 0:00;1
37546526;30.10.2023 0:00;1
35614520;30.10.2023 0:00;1
35614716;30.10.2023 0:00;1
